seqnames	start	end	width	strand	stat	diff	ind.fdr	is.sig	probeID	logFC	annot.seqnames	annot.start	annot.end	annot.width	annot.strand	annot.id	annot.tx_id	annot.gene_id	annot.symbol	annot.type	cpg.type
chr2	119606055	119606055	1	*	8.74225788308607	0.0514603388525221	1.2948899075492e-14	TRUE	cg03266453	0.0449064341712099	chr2	119548880	119674953	126074	*	inter:2597				hg38_cpg_inter	Open sea
chr2	120282327	120282327	1	*	6.44055418862658	0.0394671474358973	5.38598005866394e-09	TRUE	cg01897036	0.0771725105114092	chr2	120257653	120339469	81817	*	inter:2602				hg38_cpg_inter	Open sea
chr2	128284252	128284252	1	*	-9.11063923097604	-0.016975356180208	1.48824768438074e-15	TRUE	cg23570261	0.073026301018724	chr2	128272846	128313622	40777	*	inter:2644				hg38_cpg_inter	Open sea
chr2	135008923	135008923	1	*	7.81166278439781	0.0371106641914196	3.19060843117389e-12	TRUE	cg08251036	0.0637213410013539	chr2	134923519	135048221	124703	*	inter:2717				hg38_cpg_inter	Open sea
chr2	135477056	135477056	1	*	6.99632739682278	0.106262995764344	2.72936883826354e-10	TRUE	cg15297650	-0.576400462825548	chr2	135056689	135527399	470711	*	inter:2718				hg38_cpg_inter	Open sea
chr2	135595627	135595627	1	*	8.71769598439755	0.0681224716828479	1.49668424845404e-14	TRUE	cg18766847	0.284050582998883	chr2	135535850	135737574	201725	*	inter:2719				hg38_cpg_inter	Open sea
chr2	135782086	135782086	1	*	6.46123570137789	0.0298214285714286	4.80146711608008e-09	TRUE	cg15527554	0.0371530417238813	chr2	135746575	135871792	125218	*	inter:2720				hg38_cpg_inter	Open sea
chr2	136499412	136499412	1	*	10.1664959573525	0.0326857912976512	2.41698484638167e-18	TRUE	cg05650565	0.0388740114050829	chr2	136427732	136760889	333158	*	inter:2724				hg38_cpg_inter	Open sea
chr2	138721315	138721315	1	*	6.38504221382291	0.0363639579543159	7.16610507013404e-09	TRUE	cg02906939	0.149671696244224	chr2	138506343	138776121	269779	*	inter:2726				hg38_cpg_inter	Open sea
chr2	152213231	152213231	1	*	8.44762598322677	0.0351067961165047	7.64128100613092e-14	TRUE	cg01035238	0.0590465870925249	chr2	152180382	152330977	150596	*	inter:2749				hg38_cpg_inter	Open sea
chr2	152684540	152684540	1	*	11.2334365986651	0.0480034655371582	2.96224523118138e-21	TRUE	cg22148652	0.033473759224675	chr2	152340461	152713228	372768	*	inter:2750				hg38_cpg_inter	Open sea
chr2	160760732	160760732	1	*	11.5576750405218	0.114161532537543	2.96470992860451e-22	TRUE	cg23995753	-0.242362664327186	chr2	160497861	161156371	658511	*	inter:2771				hg38_cpg_inter	Open sea
chr2	161056639	161056639	1	*	11.767947409821	0.0652684210526317	8.40912869365935e-23	TRUE	cg18437633	0.104418420196706	chr2	160497861	161156371	658511	*	inter:2771				hg38_cpg_inter	Open sea
chr2	163100125	163100125	1	*	9.74322938208907	0.0538314118122977	2.82747938512381e-17	TRUE	cg08826839	0.0524277315177667	chr2	162348516	163344229	995714	*	inter:2779				hg38_cpg_inter	Open sea
chr2	170806154	170806154	1	*	9.70446274694899	0.0830002000800322	3.47615458043331e-17	TRUE	cg13328485	0.0361408458271744	chr2	170775553	170809599	34047	*	inter:2801				hg38_cpg_inter	Open sea
chr2	172270326	172270326	1	*	12.8512494198485	0.0871766707920796	6.5732331243678e-26	TRUE	cg14444244	0.383996275361173	chr2	172239013	172423370	184358	*	inter:2813				hg38_cpg_inter	Open sea
chr2	172948825	172948825	1	*	8.46866108759049	0.0641047362341162	7.04892894688907e-14	TRUE	cg15236866	0.0465280071638722	chr2	172740243	173071685	331443	*	inter:2816				hg38_cpg_inter	Open sea
chr2	175261646	175261646	1	*	9.28277563643399	0.0591790505675958	5.10172484552512e-16	TRUE	cg14138171	0.0464096829818324	chr2	175185777	175997964	812188	*	inter:2829				hg38_cpg_inter	Open sea
chr2	178257559	178257559	1	*	8.62992186435754	0.0184674624566808	3.00868618766404e-14	TRUE	cg13332925	-0.230373432435534	chr2	178199418	178409599	210182	*	inter:2843				hg38_cpg_inter	Open sea
chr2	179749654	179749654	1	*	9.30846535839275	0.0517130775577562	4.36994667121645e-16	TRUE	cg12331980	0.0518153669674956	chr2	179268937	179857144	588208	*	inter:2847				hg38_cpg_inter	Open sea
chr2	187455298	187455298	1	*	-6.34910670769481	-0.016817481709665	8.84659667397544e-09	TRUE	cg07909265	0.0583411591754348	chr2	186853343	188287688	1434346	*	inter:2864				hg38_cpg_inter	Open sea
chr2	188419830	188419830	1	*	12.2932243095749	0.0803247549019609	2.27262581798181e-24	TRUE	cg16478145	0.0719723311161709	chr2	188296993	189437430	1140438	*	inter:2865				hg38_cpg_inter	Open sea
chr2	190445477	190445477	1	*	11.8866253587781	0.0610589141316904	4.36633930515954e-23	TRUE	cg11692477	0.0607298552251777	chr2	190412946	190530362	117417	*	inter:2875				hg38_cpg_inter	Open sea
chr2	191879127	191879127	1	*	6.96408817851982	0.0127204466692337	3.55194842242283e-10	TRUE	cg00493400	0.0887912275811779	chr2	191877958	191879957	2000	*	shelf:6049				hg38_cpg_shelves	CpG shelves
chr2	198815064	198815064	1	*	7.44416450262493	0.0417473684210527	2.59092227284935e-11	TRUE	cg02833180	0.150207288797552	chr2	197809431	199451778	1642348	*	inter:2899				hg38_cpg_inter	Open sea
chr2	200819113	200819113	1	*	7.21815475547855	0.0371775025799797	8.89502802698529e-11	TRUE	cg13038560	0.0356828860650033	chr2	200816584	200860168	43585	*	inter:2909				hg38_cpg_inter	Open sea
chr2	201753874	201753874	1	*	7.77629388568792	0.041214863303812	4.02734428476084e-12	TRUE	cg12465398	0.077900806589876	chr2	201647548	201776663	129116	*	inter:2916				hg38_cpg_inter	Open sea
chr2	202216039	202216039	1	*	9.80541014631651	0.0386736842105263	2.19066933961082e-17	TRUE	cg14272706	0.0615187811512761	chr2	202175574	202233891	58318	*	inter:2919				hg38_cpg_inter	Open sea
chr2	208994720	208994720	1	*	7.23728568776382	0.0265549765502866	8.12339630331365e-11	TRUE	cg05619712	0.0415819569359983	chr2	208411263	209141368	730106	*	inter:2953				hg38_cpg_inter	Open sea
chr2	217278609	217278609	1	*	6.47841512181224	0.0268133090614886	4.46882180025139e-09	TRUE	cg12591323	0.0881755760844325	chr2	216814492	217752555	938064	*	inter:2978				hg38_cpg_inter	Open sea
chr2	217724363	217724363	1	*	7.15907951378978	0.0295185758513936	1.22143904263465e-10	TRUE	cg10376763	0.213798340684692	chr2	216814492	217752555	938064	*	inter:2978				hg38_cpg_inter	Open sea
chr2	219288203	219288203	1	*	7.47758855644236	0.0414014494232928	2.06719999647006e-11	TRUE	cg02488871	0.0767400132772175	chr2	219283912	219290907	6996	*	inter:3008				hg38_cpg_inter	Open sea
chr2	219537816	219537816	1	*	8.20989790948631	0.134048619447779	3.02249544425742e-13	TRUE	cg04430204	0.0617082538186945	chr2	219537434	219539433	2000	*	shore:7249				hg38_cpg_shores	CpG shores
chr2	219538212	219538212	1	*	9.7056136783485	0.0440062499999999	3.90297042416602e-17	TRUE	cg20851245	0.0448466780092595	chr2	219537434	219539433	2000	*	shore:7249				hg38_cpg_shores	CpG shores
chr2	219892361	219892361	1	*	6.65343946266127	0.0360600490196079	1.79250546065329e-09	TRUE	cg19394737	0.0767627349523913	chr2	219632066	221567009	1934944	*	inter:3022				hg38_cpg_inter	Open sea
chr2	220025744	220025744	1	*	7.04678996617729	0.0426780901039662	2.24074211194325e-10	TRUE	cg04587910	0.768097665602862	chr2	219632066	221567009	1934944	*	inter:3022				hg38_cpg_inter	Open sea
chr2	220084611	220084611	1	*	8.99269535034318	0.0419344685242522	2.99942816922601e-15	TRUE	cg00537910	0.200672660967383	chr2	219632066	221567009	1934944	*	inter:3022				hg38_cpg_inter	Open sea
chr2	220174207	220174207	1	*	18.1146974367778	0.221469965344628	1.21909102942542e-40	TRUE	cg10140638	0.403758835071591	chr2	219632066	221567009	1934944	*	inter:3022				hg38_cpg_inter	Open sea
chr2	220308071	220308071	1	*	7.38277757919092	0.0353210005211046	3.60407091086913e-11	TRUE	cg16222568	0.0678236713258597	chr2	219632066	221567009	1934944	*	inter:3022				hg38_cpg_inter	Open sea
chr2	220379091	220379091	1	*	8.51658052792489	0.0845745090489024	5.19393211283417e-14	TRUE	cg19210770	0.056542048050159	chr2	219632066	221567009	1934944	*	inter:3022				hg38_cpg_inter	Open sea
chr2	220437437	220437437	1	*	9.27414774205055	0.117489381067961	5.10172484552512e-16	TRUE	cg25928444	-0.267073917385393	chr2	219632066	221567009	1934944	*	inter:3022				hg38_cpg_inter	Open sea
chr2	220492692	220492692	1	*	8.28850490223199	0.0589603388525222	2.09389930282218e-13	TRUE	cg06625414	0.203318730285718	chr2	219632066	221567009	1934944	*	inter:3022				hg38_cpg_inter	Open sea
chr2	223916592	223916592	1	*	8.65812134802998	0.0818453608247424	2.01056824943127e-14	TRUE	cg09835085	0.0502507448852568	chr2	223842074	223940205	98132	*	inter:3030				hg38_cpg_inter	Open sea
chr2	224701802	224701802	1	*	8.43569365809029	0.0457710820177127	8.52634047777834e-14	TRUE	cg12833508	0.251935718401389	chr2	224589772	225037935	448164	*	inter:3035				hg38_cpg_inter	Open sea
chr2	228192416	228192416	1	*	7.99538864217932	0.0426041666666666	1.12969209461822e-12	TRUE	cg13406768	-0.347080251233406	chr2	228185838	229266991	1081154	*	inter:3045				hg38_cpg_inter	Open sea
chr2	228243972	228243972	1	*	6.43910629823296	0.0298040008082442	5.46574499619175e-09	TRUE	cg20683151	-0.702034932467287	chr2	228185838	229266991	1081154	*	inter:3045				hg38_cpg_inter	Open sea
chr2	228678005	228678005	1	*	8.24377860749424	0.0366053921568628	2.57612834767552e-13	TRUE	cg09425228	0.265206139564278	chr2	228185838	229266991	1081154	*	inter:3045				hg38_cpg_inter	Open sea
chr2	228678693	228678693	1	*	7.50786532753501	0.047338693365696	1.71796036666301e-11	TRUE	cg21643045	0.0537705895564354	chr2	228185838	229266991	1081154	*	inter:3045				hg38_cpg_inter	Open sea
chr2	231576873	231576873	1	*	7.33721593832651	0.15226992683866	4.19792085692287e-11	TRUE	cg06874144	0.112330883819073	chr2	231534627	231600435	65809	*	inter:3064				hg38_cpg_inter	Open sea
chr2	233242330	233242330	1	*	9.15010320396911	0.0372041666666667	1.16969386032893e-15	TRUE	cg13605579	0.122800965506515	chr2	233208777	233247453	38677	*	inter:3090				hg38_cpg_inter	Open sea
chr2	233642094	233642094	1	*	10.804003843816	0.0536636904761904	3.10649446735437e-20	TRUE	cg13982505	0.0726576455760753	chr2	233570981	233739599	168619	*	inter:3095				hg38_cpg_inter	Open sea
chr2	233877857	233877857	1	*	7.4942807597224	0.0316383533090151	1.93275887461721e-11	TRUE	cg20059312	0.04365585393124	chr2	233872453	233935002	62550	*	inter:3099				hg38_cpg_inter	Open sea
chr2	234216360	234216360	1	*	8.2882934842225	0.0583667071197411	1.93641444591694e-13	TRUE	cg00539322	0.0656518106735832	chr2	234100513	234491857	391345	*	inter:3101				hg38_cpg_inter	Open sea
chr2	234579873	234579873	1	*	11.6362777141426	0.0604	1.84821855809713e-22	TRUE	cg15559700	0.0503751580864305	chr2	234501898	234947472	445575	*	inter:3102				hg38_cpg_inter	Open sea
chr2	234600149	234600149	1	*	6.85037084891155	0.0424281957928803	6.24042340773793e-10	TRUE	cg12385643	0.0413925847483459	chr2	234501898	234947472	445575	*	inter:3102				hg38_cpg_inter	Open sea
chr2	238323400	238323400	1	*	11.0718819372941	0.111243877019281	7.19538872131532e-21	TRUE	cg08950375	0.130824008631727	chr2	238322796	238324795	2000	*	shelf:6585				hg38_cpg_shelves	CpG shelves
chr2	238475416	238475416	1	*	7.4843219535682	0.0839353741496597	1.86008655234559e-11	TRUE	cg26427308	0.6157380119364	chr2	238457317	238629596	172280	*	inter:3141				hg38_cpg_inter	Open sea
chr2	241525811	241525811	1	*	13.0711976359499	0.0295783596457451	2.2601154498067e-26	TRUE	cg24767315	0.12606160452611	chr2	241513144	241537028	23885	*	inter:3202				hg38_cpg_inter	Open sea
chr2	241569557	241569557	1	*	6.47791108784483	0.0365779051589369	4.58959587798643e-09	TRUE	cg07432969	0.100436550899154	chr2	241563860	241575746	11887	*	inter:3204				hg38_cpg_inter	Open sea
chr2	242128250	242128250	1	*	8.52933993276577	0.0450226897689772	4.8165828552488e-14	TRUE	cg04415689	0.505109003475715	chr2	242093412	242193529	100118	*	inter:3224				hg38_cpg_inter	Open sea
chr3	1134730	1134730	1	*	7.36046939910279	0.0456241156256318	3.92242968057817e-11	TRUE	cg05209917	-0.369614088272788	chr3	313211	2094344	1781134	*	inter:3227				hg38_cpg_inter	Open sea
chr3	3221728	3221728	1	*	9.09001768600308	0.131836734693877	1.38174889380359e-15	TRUE	cg01892727	0.0705319668090686	chr3	3183934	3794828	610895	*	inter:3230				hg38_cpg_inter	Open sea
chr3	4345438	4345438	1	*	8.52527941850659	0.0251463226800153	5.14525703991326e-14	TRUE	cg15232450	0.0703618734062937	chr3	4307659	4462923	155265	*	inter:3232				hg38_cpg_inter	Open sea
chr3	9790443	9790443	1	*	6.75970256131668	0.0241479684657368	1.01024416313644e-09	TRUE	cg15357639	0.0388110546893966	chr3	9790308	9792307	2000	*	shore:7825				hg38_cpg_shores	CpG shores
chr3	9932426	9932426	1	*	6.48638810233535	0.0341952252599152	4.43481780585502e-09	TRUE	cg23459997	0.0550111982732066	chr3	9930695	9932694	2000	*	shore:7837				hg38_cpg_shores	CpG shores
chr3	10149466	10149466	1	*	8.82510872594761	0.0348302373581015	8.22497261465474e-15	TRUE	cg05291178	0.485579434391343	chr3	10146258	10160764	14507	*	inter:3264				hg38_cpg_inter	Open sea
chr3	10150139	10150139	1	*	6.35268737081228	0.034889251811779	8.4931060532882e-09	TRUE	cg13560548	0.0557478950012412	chr3	10146258	10160764	14507	*	inter:3264				hg38_cpg_inter	Open sea
chr3	13522740	13522740	1	*	6.77951595738389	0.0370863970588235	9.1847859094794e-10	TRUE	cg05446471	0.0390067041725587	chr3	13484360	13544913	60554	*	inter:3303				hg38_cpg_inter	Open sea
chr3	13590968	13590968	1	*	11.3946810680921	0.144387755102041	8.42559249892148e-22	TRUE	cg00201234	0.0383608440057195	chr3	13574936	13633566	58631	*	inter:3305				hg38_cpg_inter	Open sea
chr3	14220310	14220310	1	*	6.33579359085987	0.0136214863303812	9.46646786619698e-09	TRUE	cg18946802	0.0222064352602621	chr3	14182909	14293748	110840	*	inter:3314				hg38_cpg_inter	Open sea
chr3	14443428	14443428	1	*	6.90185323319259	0.032026315789474	4.82303081745198e-10	TRUE	cg13763232	0.0453227507604837	chr3	14407070	14551892	144823	*	inter:3316				hg38_cpg_inter	Open sea
chr3	15246587	15246587	1	*	7.11992189559711	0.0379876160990715	1.50875192126352e-10	TRUE	cg11492856	0.0296894846588185	chr3	15210814	15327806	116993	*	inter:3326				hg38_cpg_inter	Open sea
chr3	15641821	15641821	1	*	8.33851381035064	0.0338942157373632	1.51883258333074e-13	TRUE	cg18204685	0.360543575002509	chr3	15606075	15854989	248915	*	inter:3329				hg38_cpg_inter	Open sea
chr3	15641908	15641908	1	*	10.7013645885557	0.0393535539215688	6.82723691243803e-20	TRUE	cg24239808	0.0563584071387189	chr3	15606075	15854989	248915	*	inter:3329				hg38_cpg_inter	Open sea
chr3	16305290	16305290	1	*	9.70344293366702	0.0558452318916101	3.95375536701204e-17	TRUE	cg10579246	-0.244030222169514	chr3	16269480	16508819	239340	*	inter:3331				hg38_cpg_inter	Open sea
chr3	17781888	17781888	1	*	7.27634965861869	0.0702924266455192	6.15178070786892e-11	TRUE	cg01765641	0.0424572992358955	chr3	17746964	18421947	674984	*	inter:3335				hg38_cpg_inter	Open sea
chr3	20227809	20227809	1	*	9.27133207052538	0.0367520215633423	5.59181858469833e-16	TRUE	cg16339185	0.0796047600386639	chr3	20190465	22368000	2177536	*	inter:3341				hg38_cpg_inter	Open sea
chr3	23245422	23245422	1	*	9.32488905648957	0.0505487100500578	4.06666140049689e-16	TRUE	cg19803671	0.0501414229688459	chr3	23207558	23802200	594643	*	inter:3343				hg38_cpg_inter	Open sea
chr3	24537177	24537177	1	*	8.13974480695504	0.0740450519830573	4.99300944878464e-13	TRUE	cg21303011	0.556728386443951	chr3	24526086	24825182	299097	*	inter:3348				hg38_cpg_inter	Open sea
chr3	27333024	27333024	1	*	8.52963560112965	0.0465473684210527	5.01915432852903e-14	TRUE	cg23143093	1.01253451706145	chr3	26628674	27365120	736447	*	inter:3352				hg38_cpg_inter	Open sea
chr3	32992158	32992158	1	*	8.25525280971167	0.0359364252214695	2.50192855302615e-13	TRUE	cg21366834	0.307468842007166	chr3	32825924	33092590	266667	*	inter:3373				hg38_cpg_inter	Open sea
chr3	33759647	33759647	1	*	16.6502529295148	0.0677435502502886	2.09537961281365e-36	TRUE	cg18986332	0.038992074688787	chr3	33722420	33794503	72084	*	inter:3379				hg38_cpg_inter	Open sea
chr3	37034840	37034840	1	*	6.42241292756566	0.0129591836734693	6.1419581571573e-09	TRUE	cg00893636	0.0542764200085495	chr3	36997866	37171561	173696	*	inter:3385				hg38_cpg_inter	Open sea
chr3	37428639	37428639	1	*	7.6741938677846	0.177268707482993	6.40797575403416e-12	TRUE	cg22286764	0.249822135150596	chr3	37247791	37447926	200136	*	inter:3387				hg38_cpg_inter	Open sea
chr3	38080642	38080642	1	*	11.0401865566084	0.0528301886792453	8.97405936435834e-21	TRUE	cg23881725	0.0339197434652991	chr3	38043697	38132510	88814	*	inter:3392				hg38_cpg_inter	Open sea
chr3	38306672	38306672	1	*	6.95127453702039	0.037686674917492	3.71302032648241e-10	TRUE	cg25411725	0.830821549243333	chr3	38170138	38342630	172493	*	inter:3394				hg38_cpg_inter	Open sea
chr3	38307564	38307564	1	*	6.76271641635312	0.0288747937293733	1.01324422800542e-09	TRUE	cg21615171	0.0468437265501969	chr3	38170138	38342630	172493	*	inter:3394				hg38_cpg_inter	Open sea
chr3	38347441	38347441	1	*	7.96997243692685	0.0367349312297735	1.24452219511385e-12	TRUE	cg08934427	0.162253661870659	chr3	38347279	38349278	2000	*	shore:8143				hg38_cpg_shores	CpG shores
chr3	38388808	38388808	1	*	8.27529019187511	0.098125721986908	1.90780386901242e-13	TRUE	cg12340144	0.0444121614689587	chr3	38351279	38449596	98318	*	inter:3395				hg38_cpg_inter	Open sea
chr3	39195904	39195904	1	*	9.75441865945663	0.0524943240454079	2.81051912372486e-17	TRUE	cg02254461	0.0326019358364602	chr3	39185180	39379204	194025	*	inter:3402				hg38_cpg_inter	Open sea
chr3	39371797	39371797	1	*	9.42409915137516	0.0385237113402065	2.15840091719548e-16	TRUE	cg23519969	-0.237286416792154	chr3	39185180	39379204	194025	*	inter:3402				hg38_cpg_inter	Open sea
chr3	39509195	39509195	1	*	10.4996275026458	0.0809138286893707	2.55444564041826e-19	TRUE	cg16729794	0.321872442843531	chr3	39506733	39805268	298536	*	inter:3405				hg38_cpg_inter	Open sea
chr3	40518091	40518091	1	*	10.4482463358647	0.0853937235271466	2.71580259369028e-19	TRUE	cg21942438	-0.182034871631321	chr3	40510138	40520637	10500	*	inter:3411				hg38_cpg_inter	Open sea
chr3	42452781	42452781	1	*	9.51820216040258	0.0305541666666666	1.24585991635756e-16	TRUE	cg10864941	-0.647174732511405	chr3	42270029	42497327	227299	*	inter:3419				hg38_cpg_inter	Open sea
chr3	42850848	42850848	1	*	11.0437867646189	0.0912476780185762	8.0922608041187e-21	TRUE	cg13742532	0.101267702483962	chr3	42808864	42876726	67863	*	inter:3428				hg38_cpg_inter	Open sea
chr3	45018949	45018949	1	*	13.155916750843	0.0680710270822688	8.69671927727758e-27	TRUE	cg05161795	-0.348972399385444	chr3	44980645	45031576	50932	*	inter:3454				hg38_cpg_inter	Open sea
chr3	45430089	45430089	1	*	11.2256133990998	0.0266981132075472	3.40170664813159e-21	TRUE	cg10920302	0.653491822250523	chr3	45392746	45589597	196852	*	inter:3458				hg38_cpg_inter	Open sea
chr3	45730975	45730975	1	*	8.77985727216123	0.0463862148633038	1.13236195936606e-14	TRUE	cg22986271	0.0358770893318178	chr3	45693803	45791987	98185	*	inter:3460				hg38_cpg_inter	Open sea
chr3	46282766	46282766	1	*	6.66262299474579	0.0697911051212937	1.61806643833493e-09	TRUE	cg04111761	0.042647049285988	chr3	45999982	46460670	460689	*	inter:3463				hg38_cpg_inter	Open sea
chr3	46284262	46284262	1	*	8.51171066898494	0.0372069494123658	5.23527242868528e-14	TRUE	cg11126313	0.0775781314328562	chr3	45999982	46460670	460689	*	inter:3463				hg38_cpg_inter	Open sea
chr3	46540019	46540019	1	*	6.62529548852445	0.102530416012559	2.01121117832569e-09	TRUE	cg02332537	0.0546473151709055	chr3	46468927	46561855	92929	*	inter:3464				hg38_cpg_inter	Open sea
chr3	46621686	46621686	1	*	10.0877363472208	0.0710416666666665	3.08084535531942e-18	TRUE	cg10031651	0.243211807223827	chr3	46581180	46689240	108061	*	inter:3466				hg38_cpg_inter	Open sea
chr3	47164921	47164921	1	*	8.6497416251235	0.0379406711138063	2.24253845847943e-14	TRUE	cg24776019	0.0532682697706136	chr3	47164847	47166846	2000	*	shore:8325				hg38_cpg_shores	CpG shores
chr3	48265146	48265146	1	*	9.36392519202714	0.15302079322295	2.57613358720906e-16	TRUE	cg04523589	0.0824505557407608	chr3	48245328	48297093	51766	*	inter:3492				hg38_cpg_inter	Open sea
chr3	48481510	48481510	1	*	7.97586079560322	0.0375202156334232	1.2873574511158e-12	TRUE	cg01538982	0.0519604898931634	chr3	48451178	48499864	48687	*	inter:3495				hg38_cpg_inter	Open sea
chr3	48885332	48885332	1	*	7.7055744081821	0.0469907585675779	6.0414113826814e-12	TRUE	cg05699592	0.0405288957155405	chr3	48851974	48894607	42634	*	inter:3504				hg38_cpg_inter	Open sea
chr3	49027210	49027210	1	*	7.42111267297618	0.0581286099345398	2.96057817762521e-11	TRUE	cg20856064	0.0439690822786574	chr3	49027140	49029139	2000	*	shore:8397				hg38_cpg_shores	CpG shores
chr3	49940853	49940853	1	*	6.72132708918448	0.06049742002064	1.26320314693013e-09	TRUE	cg08687163	0.0454231929441623	chr3	49940764	49942763	2000	*	shore:8451				hg38_cpg_shores	CpG shores
chr3	49941151	49941151	1	*	6.99263978930401	0.0548735119047618	2.87270495429739e-10	TRUE	cg03332271	0.364005459354987	chr3	49940764	49942763	2000	*	shore:8451				hg38_cpg_shores	CpG shores
chr3	50304049	50304049	1	*	11.8729887588471	0.0844882751433037	4.02548929909863e-23	TRUE	cg07580475	0.244535997641521	chr3	50303449	50316021	12573	*	inter:3541				hg38_cpg_inter	Open sea
chr3	50310484	50310484	1	*	11.377452687532	0.0366095494801694	1.21028182938729e-21	TRUE	cg10546523	0.03480445854599	chr3	50303449	50316021	12573	*	inter:3541				hg38_cpg_inter	Open sea
chr3	50336673	50336673	1	*	6.47396394781168	0.0126261070465922	4.72593423454427e-09	TRUE	cg14448864	0.0325686054504202	chr3	50334833	50336832	2000	*	shore:8481				hg38_cpg_shores	CpG shores
chr3	51742878	51742878	1	*	7.03729071198657	0.0280142597087379	2.30102784625318e-10	TRUE	cg02218260	0.0453607744215693	chr3	51720046	51937595	217550	*	inter:3553				hg38_cpg_inter	Open sea
chr3	51743318	51743318	1	*	8.50657833630663	0.0420291926099827	5.38402434023065e-14	TRUE	cg13685294	-0.380079520072453	chr3	51720046	51937595	217550	*	inter:3553				hg38_cpg_inter	Open sea
chr3	52002169	52002169	1	*	6.46537098340483	0.0691182133230651	4.85724191222215e-09	TRUE	cg08917718	0.243501396719303	chr3	52000043	52051635	51593	*	inter:3557				hg38_cpg_inter	Open sea
chr3	52008538	52008538	1	*	6.33143777969197	0.0543415479399307	9.045444262386e-09	TRUE	cg18328933	0.0931154224014182	chr3	52000043	52051635	51593	*	inter:3557				hg38_cpg_inter	Open sea
chr3	52090142	52090142	1	*	8.87025955287933	0.0186696187909126	6.5373208823748e-15	TRUE	cg22863122	0.029289990511005	chr3	52061637	52150254	88618	*	inter:3558				hg38_cpg_inter	Open sea
chr3	52811376	52811376	1	*	8.15687745787682	0.026147993746743	4.43854952953649e-13	TRUE	cg10356463	0.0613848185846771	chr3	52775113	52893209	118097	*	inter:3573				hg38_cpg_inter	Open sea
chr3	52864816	52864816	1	*	7.12703359287652	0.0966249518675395	1.33898663043418e-10	TRUE	cg17890764	0.0463777932694367	chr3	52775113	52893209	118097	*	inter:3573				hg38_cpg_inter	Open sea
chr3	57312921	57312921	1	*	9.24738885680256	0.0701462133227595	5.66711782973363e-16	TRUE	cg24217726	-0.185475623589246	chr3	57232571	57552203	319633	*	inter:3599				hg38_cpg_inter	Open sea
chr3	57314448	57314448	1	*	6.60536437267765	0.0310176282051281	2.2784884306089e-09	TRUE	cg07496902	0.0754975001722437	chr3	57232571	57552203	319633	*	inter:3599				hg38_cpg_inter	Open sea
chr3	57583693	57583693	1	*	13.808638094126	0.185708509819022	1.44952392768755e-28	TRUE	cg08081407	0.0433597238583983	chr3	57561518	57593292	31775	*	inter:3600				hg38_cpg_inter	Open sea
chr3	58563609	58563609	1	*	7.5235892458429	0.0519799878714373	1.56871746724603e-11	TRUE	cg01446393	0.385731199816877	chr3	58496548	58582761	86214	*	inter:3611				hg38_cpg_inter	Open sea
chr3	58652897	58652897	1	*	8.39343677364746	0.0430686274509805	1.07317372114705e-13	TRUE	cg21770617	0.045906036302481	chr3	58591177	59045679	454503	*	inter:3612				hg38_cpg_inter	Open sea
chr3	61237063	61237063	1	*	9.09001338457849	0.0576646130150173	1.69420125505339e-15	TRUE	cg19049316	0.0665163951604483	chr3	59054219	61246931	2192713	*	inter:3613				hg38_cpg_inter	Open sea
chr3	87325835	87325835	1	*	10.0296760511151	0.0491782969255665	4.67493410213255e-18	TRUE	cg10874403	0.0564086846917979	chr3	87231437	87788645	557209	*	inter:3676				hg38_cpg_inter	Open sea
chr3	88040034	88040034	1	*	10.3781963317644	0.0326882219471951	5.57859564894506e-19	TRUE	cg12775613	0.0661323085188261	chr3	87797414	88054399	256986	*	inter:3677				hg38_cpg_inter	Open sea
chr3	97691400	97691400	1	*	11.4406110838856	0.0711513284559105	6.95139164567652e-22	TRUE	cg23629183	0.0491703884597737	chr3	96818782	97760295	941514	*	inter:3685				hg38_cpg_inter	Open sea
chr3	98241168	98241168	1	*	6.5818655069478	0.0123488640739314	2.69101743261173e-09	TRUE	cg25438440	0.690068929037333	chr3	97976566	98518564	541999	*	inter:3688				hg38_cpg_inter	Open sea
chr3	98250382	98250382	1	*	10.1665758639107	0.0643755056634305	2.03828450835069e-18	TRUE	cg08375941	0.100630312396535	chr3	97976566	98518564	541999	*	inter:3688				hg38_cpg_inter	Open sea
chr3	101039372	101039372	1	*	10.8559470334517	0.0644113402061859	2.64020694376975e-20	TRUE	cg01095395	0.0752761355516128	chr3	100713826	101508765	794940	*	inter:3701				hg38_cpg_inter	Open sea
chr3	101498416	101498416	1	*	-12.6518017275298	-0.0219137466307278	2.59199493020545e-25	TRUE	cg15646782	0.938064493595794	chr3	100713826	101508765	794940	*	inter:3701				hg38_cpg_inter	Open sea
chr3	109035381	109035381	1	*	9.16024377435586	0.0377283653846154	9.9167375122093e-16	TRUE	cg18992201	0.116384514912509	chr3	108593758	109113947	520190	*	inter:3719				hg38_cpg_inter	Open sea
chr3	109035469	109035469	1	*	6.65719718584044	0.0336310578426263	1.79076538275331e-09	TRUE	cg11759378	0.566507877576555	chr3	108593758	109113947	520190	*	inter:3719				hg38_cpg_inter	Open sea
chr3	110791063	110791063	1	*	6.8758252302047	0.0384963419329996	5.6684375191026e-10	TRUE	cg15786541	-0.0311258691136537	chr3	109122243	111067301	1945059	*	inter:3720				hg38_cpg_inter	Open sea
