seqnames	start	end	width	strand	stat	diff	ind.fdr	is.sig	probeID	logFC
chr4	71091866	71091866	1	*	12.2397449466086	0.104535256410256	2.87943037426345e-24	TRUE	cg10585462	0.506003817578338
chr4	71200583	71200583	1	*	7.46463025648425	0.0399479166666669	2.24438700722545e-11	TRUE	cg22182945	0.0406755942170088
chr4	71262957	71262957	1	*	9.75729226335684	0.149279938390451	2.23277315528388e-17	TRUE	cg06585690	0.0372434745675896
chr4	71383999	71383999	1	*	9.27563337450466	0.0581403647898491	4.80497167177091e-16	TRUE	cg17536071	0.153430017601107
chr4	71457838	71457838	1	*	7.89619184984176	0.0323872370550162	1.89230851258128e-12	TRUE	cg13523386	0.391353641078606
chr4	72650088	72650088	1	*	10.0366675800854	0.0613693365695794	4.49124437110715e-18	TRUE	cg09816180	0.658603786983082
chr4	74269525	74269525	1	*	10.5600518772347	0.0924325980392158	1.67033514252795e-19	TRUE	cg13077930	0.484636758579997
chr4	74486558	74486558	1	*	6.56080037863187	0.0970128994994224	2.80232750296898e-09	TRUE	cg03996822	0.0711659225703244
chr4	75720398	75720398	1	*	11.349709698034	0.088378947368421	1.2392975833305e-21	TRUE	cg19302283	0.384915964348799
chr4	76823701	76823701	1	*	7.27747663519689	0.0393440594059409	6.41442768373156e-11	TRUE	cg22476251	0.0792659417243952
chr4	76958126	76958126	1	*	7.5314582820383	0.0450624355005161	1.54504108342062e-11	TRUE	cg08046471	0.0641916583800245
chr4	77356180	77356180	1	*	11.0258648033012	0.0881184263754046	8.26161235041928e-21	TRUE	cg14898892	0.105768595647166
chr4	82126025	82126025	1	*	6.98021095275394	0.101108009241432	2.97358185969666e-10	TRUE	cg16744741	0.75207419992847
chr4	83821917	83821917	1	*	14.2353265736591	0.181773199845976	9.26107185643635e-30	TRUE	cg22461615	0.125329249496394
chr4	84375973	84375973	1	*	9.39050514403798	0.104696765498652	2.19024816449138e-16	TRUE	cg26365668	-0.317195496340416
chr4	87770089	87770089	1	*	14.0804352983555	0.0976894736842106	2.3968826767634e-29	TRUE	cg25177139	0.0728505996249283
chr4	88243818	88243818	1	*	9.91232032816916	0.048733860474427	9.47896697274495e-18	TRUE	cg24999727	0.0416184677622922
chr4	88571653	88571653	1	*	10.935980263936	0.0649263157894738	1.73828395304294e-20	TRUE	cg18397653	0.528739168903459
chr4	90033921	90033921	1	*	8.85378976256427	0.107690476190476	6.2724128150455e-15	TRUE	cg08377000	0.546126802957713
chr4	96761026	96761026	1	*	7.95391625456585	0.0445233234663673	1.38984783373396e-12	TRUE	cg17725968	0.0379354418978354
chr4	99580121	99580121	1	*	7.07763146941121	0.0253908355795148	1.96527605537465e-10	TRUE	cg22559669	0.534881525164908
chr4	99957216	99957216	1	*	12.0243345765452	0.0993935643564361	1.40979092540649e-23	TRUE	cg07829809	0.0612479411200155
chr4	103997969	103997969	1	*	8.83910122606575	0.0563274932614555	7.92064576690117e-15	TRUE	cg10261589	0.0656263823165414
chr4	104020949	104020949	1	*	-8.9610684706023	-0.0714824797843666	3.8018045911739e-15	TRUE	cg02214188	0.073831235884993
chr4	106473233	106473233	1	*	9.07691639367728	0.0429258578431374	1.74329657375226e-15	TRUE	cg25370441	0.270276486897699
chr4	109571402	109571402	1	*	9.95445100907289	0.0500134770889488	8.65588954773762e-18	TRUE	cg07223164	0.0750687803097663
chr4	115544155	115544155	1	*	9.55032530862587	0.0503678997372146	9.34215303759861e-17	TRUE	cg25892041	0.7578619652918
chr4	120243252	120243252	1	*	8.57470822702763	0.0555427240285487	3.37083449986296e-14	TRUE	cg06570843	0.0591116410219862
chr4	120243555	120243555	1	*	8.96231622988397	0.0641277541944614	3.42222349665544e-15	TRUE	cg26073856	0.0564441683866247
chr4	122085241	122085241	1	*	10.5918878354017	0.0817684210526316	1.54501232045478e-19	TRUE	cg20950277	0.0629393038615827
chr4	122855216	122855216	1	*	10.1789240638927	0.115521155830754	2.02777574815592e-18	TRUE	cg15798530	0.0360678947814187
chr4	123378308	123378308	1	*	8.79706819102514	0.0491511963696373	9.77992989040469e-15	TRUE	cg09526693	0.662305706027791
chr4	123748386	123748386	1	*	-17.6752076638631	-0.0767366191759724	2.56028229967777e-39	TRUE	cg25583174	0.323781462212965
chr4	130014369	130014369	1	*	10.9145457671957	0.0309453215248363	2.37907053462534e-20	TRUE	cg10871523	1.7566248344498
chr4	146095813	146095813	1	*	9.89455342114531	0.0296105263157894	1.2434247602117e-17	TRUE	cg05546383	0.420551454897563
chr4	146403418	146403418	1	*	14.8934311769815	0.101766461301502	1.62331259045652e-31	TRUE	cg06440646	0.236992014533086
chr4	151502939	151502939	1	*	9.71506330378221	0.0498376225490197	3.46414547963996e-17	TRUE	cg20334738	0.104008628469325
chr4	154125208	154125208	1	*	6.98748243152512	0.0571060382916055	2.92359831988469e-10	TRUE	cg16708623	1.26990411167711
chr4	155483083	155483083	1	*	8.11905029256391	0.0341879045307444	5.23144038524973e-13	TRUE	cg18876189	0.0564249716363788
chr4	164394816	164394816	1	*	7.86450719630859	0.0440758513931891	2.34983586763619e-12	TRUE	cg05745457	0.0373994784777117
chr4	169931051	169931051	1	*	10.6933757012931	0.0538544474393531	8.11478923338535e-20	TRUE	cg15239703	0.45246530672727
chr4	174321584	174321584	1	*	12.0704297863298	0.0474757686294945	1.11367231437511e-23	TRUE	cg05348123	0.0655095926527674
chr4	175205422	175205422	1	*	6.49298494345876	0.0273873700423566	4.28880686178214e-09	TRUE	cg14602164	0.0340198528706613
chr4	177190321	177190321	1	*	9.55018326930148	0.0494036791006642	9.60825093740278e-17	TRUE	cg12182525	0.0926777795612859
chr4	177713813	177713813	1	*	7.67004699964865	0.0485059684251059	7.22767314846342e-12	TRUE	cg13378388	0.0510936251901781
chr4	178364342	178364342	1	*	7.3978269171879	0.0881045437042741	3.06999929145015e-11	TRUE	cg00398048	0.292889032504567
chr4	183838922	183838922	1	*	10.1061008889029	0.0283991143627262	3.26606446276668e-18	TRUE	cg05060602	0.278669206859244
chr4	184425226	184425226	1	*	7.39554560618437	0.0193627262225645	3.41017363565339e-11	TRUE	cg10348863	0.0567933009178558
chr4	185655239	185655239	1	*	13.4810850501283	0.080972275702734	1.5533320742733e-27	TRUE	cg06600412	0.0377567919149432
chr5	10309051	10309051	1	*	8.1265756331672	0.0332230392156864	5.10717207532381e-13	TRUE	cg13466487	1.02005949392947
chr5	19980857	19980857	1	*	9.98516296853837	0.0625473684210525	7.11781048116001e-18	TRUE	cg03504701	0.64042658573009
chr5	32173610	32173610	1	*	8.73933075890459	0.018001540238737	1.43723503977072e-14	TRUE	cg17751867	0.516203305757242
chr5	32174578	32174578	1	*	10.8812024754462	0.0891336157104352	2.44584215655619e-20	TRUE	cg03522216	0.370335775378345
chr5	33441063	33441063	1	*	9.16866032626154	0.0238255679630343	1.19141298658412e-15	TRUE	cg12168164	0.238474543134535
chr5	34930244	34930244	1	*	-6.47832503309082	-0.00944358875625724	4.61860192440445e-09	TRUE	cg01146980	0.0324495236293867
chr5	35047946	35047946	1	*	7.97026136489988	0.0398372751162321	1.24323656651398e-12	TRUE	cg16297030	0.0619278189511021
chr5	35231272	35231272	1	*	10.0333907582126	0.0620438175270108	4.44179748845892e-18	TRUE	cg17397493	0.250208144000115
chr5	41213172	41213172	1	*	10.0888892600586	0.0687350919749344	3.27169482599237e-18	TRUE	cg11976616	0.0579066343995757
chr5	43413095	43413095	1	*	10.8099164402008	0.0511771756122981	3.68094237706713e-20	TRUE	cg03077492	0.0420080482091831
chr5	43480361	43480361	1	*	10.4320837713509	0.0534096534653468	3.92958624262948e-19	TRUE	cg06597095	0.323858344089126
chr5	54320790	54320790	1	*	11.2161289636632	0.191139705882353	2.61501050590116e-21	TRUE	cg04705866	0.0480811676575918
chr5	57756802	57756802	1	*	13.9284365137104	0.0942606854062379	9.75028358927147e-29	TRUE	cg25159610	1.05355922588555
chr5	58882753	58882753	1	*	10.1919794781896	0.0501144801980202	1.86720944650587e-18	TRUE	cg13112511	0.034270720455704
chr5	64777678	64777678	1	*	8.09765237226604	0.0150057758952637	6.34224380149264e-13	TRUE	cg02577849	0.0505894600290619
chr5	65449380	65449380	1	*	8.68447746464266	0.0410511194769171	1.74802692526816e-14	TRUE	cg14787704	0.160994519300557
chr5	66493908	66493908	1	*	11.6550123628654	0.0609603960396038	1.64781721384686e-22	TRUE	cg17751569	0.0545941538350429
chr5	72416677	72416677	1	*	6.34562642934971	0.0520157874470543	9.01070097879107e-09	TRUE	cg25177452	0.0796243533213035
chr5	72861749	72861749	1	*	6.40435564730453	0.0124566807855218	6.70625941568014e-09	TRUE	cg10833576	0.263127733769859
chr5	74327277	74327277	1	*	9.34931905343847	0.0442402292860865	3.49950214057674e-16	TRUE	cg11743470	0.0823655273546978
chr5	77656518	77656518	1	*	12.4122791672828	0.157266076241818	1.25271975103975e-24	TRUE	cg12126786	-0.404849876136389
chr5	89705579	89705579	1	*	-6.76349688166631	-0.0209828648440509	1.02950376711338e-09	TRUE	cg14993293	0.0348985356225423
chr5	93409932	93409932	1	*	9.07215829681621	0.0510283797729622	1.83895114688617e-15	TRUE	cg03952109	0.252946250584938
chr5	93411837	93411837	1	*	10.3709829703723	0.0471529496699675	5.83487488353222e-19	TRUE	cg18370979	0.0569922830487129
chr5	95018471	95018471	1	*	10.4544185618822	0.0895124999999998	3.55727576891303e-19	TRUE	cg07948472	0.871750943605832
chr5	96215016	96215016	1	*	11.6572046515812	0.0877726715686276	1.46479795346334e-22	TRUE	cg11769360	0.030722234493854
chr5	108719403	108719403	1	*	10.7413122376821	0.0456388744137572	5.77870948995767e-20	TRUE	cg17225169	0.0565615058057508
chr5	111095049	111095049	1	*	8.00232469762791	0.0705306122448982	9.60487795099523e-13	TRUE	cg03775246	0.104764326840861
chr5	111095756	111095756	1	*	12.8075508617381	0.0795036764705883	8.06126329661748e-26	TRUE	cg05869964	0.125539126299481
chr5	114598846	114598846	1	*	9.28300656990078	0.0615021585557299	4.45527592896517e-16	TRUE	cg08987989	0.0339749519629952
chr5	114631545	114631545	1	*	6.32993440470461	0.103216211012707	9.115831092782e-09	TRUE	cg15658426	0.122846693836071
chr5	115152386	115152386	1	*	9.48783528445126	0.0362995764343474	1.5499543677248e-16	TRUE	cg12880658	0.0351414298422109
chr5	121187547	121187547	1	*	7.52309325922899	0.0411740566509858	1.55302689645729e-11	TRUE	cg11234457	0.0773384708443265
chr5	121414088	121414088	1	*	14.4778786568467	0.158944936465152	1.79070082299487e-30	TRUE	cg06508445	0.0564313713552881
chr5	122110491	122110491	1	*	6.83876982144222	0.0239449364651521	6.9055604408225e-10	TRUE	cg17425616	0.263419569017669
chr5	122372093	122372093	1	*	14.7892572414685	0.350300346553716	2.57860538291018e-31	TRUE	cg01737507	-0.462979421835359
chr5	126112875	126112875	1	*	14.9302894349914	0.210302271852137	1.02021355453757e-31	TRUE	cg23953133	0.28880889173387
chr5	131593812	131593812	1	*	6.74305469614858	0.0386917525773198	1.12357279190961e-09	TRUE	cg01305625	0.606738507096727
chr5	131880649	131880649	1	*	8.1130864823965	0.0357420585808584	5.61018939026602e-13	TRUE	cg15619794	0.268208460450946
chr5	131993614	131993614	1	*	6.82191806098876	0.0332107843137254	7.32373755943874e-10	TRUE	cg14523284	0.037455267563626
chr5	132149404	132149404	1	*	13.2129291735875	0.140730650750866	7.10364273061e-27	TRUE	cg26399201	0.0790635766261289
chr5	132200008	132200008	1	*	8.55789447121592	0.0483147675012775	3.98006535492244e-14	TRUE	cg22311533	0.493107275521868
chr5	135364970	135364970	1	*	8.92089325507535	0.155773007316134	4.3812300667712e-15	TRUE	cg00386408	0.0373659732097936
chr5	137878512	137878512	1	*	10.3092126823654	0.0305987678090104	1.01211769502965e-18	TRUE	cg01936124	-0.386141165169364
chr5	138463463	138463463	1	*	11.6498885942353	0.0436597186034393	1.69411093810598e-22	TRUE	cg00213331	0.383597739247068
chr5	138775248	138775248	1	*	10.1098184350089	0.0575048132460531	3.08084535531942e-18	TRUE	cg19238398	1.14590097667292
chr5	139175116	139175116	1	*	9.62588977728281	0.0584674624566808	6.37923477963684e-17	TRUE	cg17811228	0.0505040731643975
chr5	139554541	139554541	1	*	6.55597035124179	0.0153908355795148	3.08335795923001e-09	TRUE	cg03529436	0.0504875056106065
chr5	139927242	139927242	1	*	6.70703301130792	0.0171236041586445	1.38984642248829e-09	TRUE	cg17416146	0.0646310116267435
chr5	139943173	139943173	1	*	7.41785962156079	0.031735309146653	2.89449290746303e-11	TRUE	cg08948050	0.679423027434825
chr5	140070872	140070872	1	*	10.798624208405	0.0788178667693492	4.32428701956463e-20	TRUE	cg01500421	0.0939640184873084
chr5	140431149	140431149	1	*	7.43765659138032	0.0980227185213708	2.47750831659019e-11	TRUE	cg03513163	0.079594930587074
chr5	140684150	140684150	1	*	8.60525759354522	0.033918753193664	2.98800192412701e-14	TRUE	cg19215261	0.0376070233194785
chr5	140867724	140867724	1	*	6.32596213862329	0.0418556701030928	9.65636544885256e-09	TRUE	cg17108383	0.834941914525443
chr5	141016114	141016114	1	*	-6.82968200467026	-0.0107450904890258	7.16676115843582e-10	TRUE	cg04284814	0.0400456119613434
chr5	141338604	141338604	1	*	7.24113634490571	0.151942626107047	7.39948479722259e-11	TRUE	cg12845808	0.729275467946633
chr5	141346431	141346431	1	*	7.55515293573818	0.245017006802721	1.24735777981757e-11	TRUE	cg04182865	0.0605599806574105
chr5	141392512	141392512	1	*	9.72261114214701	0.0490248363496341	3.62224646114969e-17	TRUE	cg19704039	0.494455375459844
chr5	141704548	141704548	1	*	13.1011745846571	0.0432113977666539	1.89715201092832e-26	TRUE	cg20044189	0.053061094290605
chr5	142065671	142065671	1	*	6.93983088849449	0.0519230769230769	3.82946881526461e-10	TRUE	cg19954000	0.0490738070995368
chr5	145316274	145316274	1	*	6.91851998920468	0.0393492491336157	4.51060978638012e-10	TRUE	cg08017606	0.569789036649195
chr5	147212728	147212728	1	*	12.7972616661947	0.0881274509803923	9.13241130304173e-26	TRUE	cg16360372	0.0617219700410181
chr5	147692173	147692173	1	*	9.79081976651309	0.0620128676470589	2.18437112969898e-17	TRUE	cg19404190	0.0460319473371817
chr5	147763803	147763803	1	*	10.5661321459601	0.0473007316134	1.74290617559781e-19	TRUE	cg25847835	0.0418002940949852
chr5	149323959	149323959	1	*	7.25199195337562	0.0352672457843638	7.31279213416599e-11	TRUE	cg18915143	-0.252132254673615
chr5	149493814	149493814	1	*	7.89874488789525	0.0362773058252428	1.86694748309633e-12	TRUE	cg04569804	0.0388630636938772
chr5	149829250	149829250	1	*	10.343617179793	0.0344897959183673	7.80377400653216e-19	TRUE	cg01982455	0.0477342551871798
chr5	150683530	150683530	1	*	10.1471142485926	0.0622605779153769	2.44701475132664e-18	TRUE	cg01678321	0.0479615637959024
chr5	150948306	150948306	1	*	8.30188508159265	0.0305122370550162	1.78397838029296e-13	TRUE	cg04443324	0.347388258370528
chr5	150949152	150949152	1	*	8.09517602966767	0.0892441563744005	6.10923298062411e-13	TRUE	cg09801065	0.0542481833035525
chr5	151138161	151138161	1	*	18.3387779701264	0.0962398921832883	1.18742571067032e-40	TRUE	cg21101222	0.0340247080762915
chr5	153417076	153417076	1	*	9.05851520426202	0.0476176470588239	2.00051554431895e-15	TRUE	cg03707950	0.0350928921395503
chr5	154238496	154238496	1	*	-7.72126602450497	-0.0167616480554486	5.51813203204966e-12	TRUE	cg18632102	0.0676087792200768
chr5	154320902	154320902	1	*	-8.04443756356315	-0.0390527531767424	8.76943647477624e-13	TRUE	cg22077101	0.606489639747859
chr5	156592780	156592780	1	*	9.51706161302294	0.0583792892156863	1.18370370562937e-16	TRUE	cg14376424	0.027868370233188
chr5	156695551	156695551	1	*	8.65528096731988	0.031713622291022	2.26046557578006e-14	TRUE	cg00986320	0.291015252584031
chr5	168006306	168006306	1	*	8.32148225446037	0.0160300346553715	1.71385771882171e-13	TRUE	cg13404558	0.0672394861231719
chr5	169532752	169532752	1	*	7.4026326850573	0.0422376237623761	3.23416763787821e-11	TRUE	cg19233472	0.326413359243762
chr5	169533372	169533372	1	*	6.327161894058	0.0330130920292645	9.89298996431583e-09	TRUE	cg00661485	0.770763729681707
chr5	170210672	170210672	1	*	9.9595742360594	0.066124871001032	7.78827383297298e-18	TRUE	cg23181170	0.0902974503317827
chr5	170736389	170736389	1	*	11.611518635138	0.141435309973046	2.05042428145301e-22	TRUE	cg25720804	0.331876422596104
chr5	176836472	176836472	1	*	7.36080625674962	0.0276685049019609	3.96330545058211e-11	TRUE	cg12332316	0.0397688565590742
chr5	176836695	176836695	1	*	6.36564940531077	0.202095238095238	7.65754998590765e-09	TRUE	cg06625767	0.107930179059343
chr5	176873808	176873808	1	*	8.09613041441998	0.0315999229880631	6.50604585539959e-13	TRUE	cg01805784	0.0566550092594058
chr5	178054039	178054039	1	*	6.4216984018749	0.023296110897189	6.16323188009943e-09	TRUE	cg12766348	0.429073467935507
chr5	178422244	178422244	1	*	7.38373886058203	0.0672477859068155	3.58581735321141e-11	TRUE	cg14859460	0.0551076800892557
chr5	179247663	179247663	1	*	6.32971846258525	0.0155198305737389	9.69280995484934e-09	TRUE	cg24341536	0.420576834641991
chr5	179335243	179335243	1	*	11.1967490879074	0.138321139776665	3.07317021539169e-21	TRUE	cg10737521	0.538081409554154
chr5	179707665	179707665	1	*	8.94070777474978	0.0455044293903074	4.19881591637801e-15	TRUE	cg21169285	0.129891181719896
chr5	179920582	179920582	1	*	6.94247365618389	0.0458802599009904	3.89591153252982e-10	TRUE	cg15241708	0.0730210094248723
chr5	180077359	180077359	1	*	13.5665720219922	0.109345398536773	6.83301080778174e-28	TRUE	cg13927251	0.158543631180907
chr5	180326186	180326186	1	*	7.38978279279104	0.0394919028340083	3.33931490080005e-11	TRUE	cg03723845	0.147247711615209
chr5	180688063	180688063	1	*	9.94666945752386	0.038296110897189	9.05668511670421e-18	TRUE	cg11100802	0.671784796499217
chr6	4078959	4078959	1	*	10.0697769245014	0.068197605965463	3.31580626101777e-18	TRUE	cg15637528	0.715412536482415
chr6	6622864	6622864	1	*	9.50585003944124	0.0516514967637541	1.23272083059227e-16	TRUE	cg17774418	-0.350684362140394
chr6	8435206	8435206	1	*	-6.76162637232434	-0.025625721986908	1.0393807564111e-09	TRUE	cg01808130	0.0915053816925402
chr6	11779941	11779941	1	*	8.84015180202228	0.225428378898729	6.52403844308416e-15	TRUE	cg10787197	0.778398482986819
chr6	13329625	13329625	1	*	7.64590398170414	0.0469572901325479	7.59884302273507e-12	TRUE	cg09258965	0.54476628439745
chr6	13488404	13488404	1	*	7.02297112625426	0.0449104736234117	2.48974788246744e-10	TRUE	cg00194146	0.767566105550817
chr6	17706560	17706560	1	*	7.01933748246024	0.0326338082402772	2.65293520712291e-10	TRUE	cg10786622	0.107273606345201
chr6	18265208	18265208	1	*	11.1959786199771	0.054389680400462	3.21486605170834e-21	TRUE	cg21561142	0.0321139506471246
chr6	24489770	24489770	1	*	9.26777868060461	0.0781708537683916	5.15304200609686e-16	TRUE	cg12624523	0.0839551324626181
chr6	25726597	25726597	1	*	6.76539537705372	0.030230134158927	9.99995047473876e-10	TRUE	cg01307730	-0.170339682621292
chr6	25726895	25726895	1	*	8.04355357718471	0.0279979360165123	8.37591911963705e-13	TRUE	cg02854090	0.0306166191349186
chr6	25830789	25830789	1	*	9.27537664753306	0.0532013201320135	5.31543689396591e-16	TRUE	cg22101098	0.255711156215752
chr6	25930507	25930507	1	*	12.7815783227111	0.0688195876288662	1.01304059769797e-25	TRUE	cg05948654	0.0466080849698249
chr6	25931205	25931205	1	*	12.3438927031272	0.0681659587378641	1.53708805177722e-24	TRUE	cg01936555	0.349681908447762
chr6	26027531	26027531	1	*	-8.65140205202208	-0.0213669618790913	2.36293132670447e-14	TRUE	cg05471775	0.049303990324517
chr6	26032281	26032281	1	*	-8.66642781055055	-0.0134607239122064	2.1719537734666e-14	TRUE	cg23099349	-0.212801125141014
chr6	26108335	26108335	1	*	7.75467864628945	0.0376124174917496	4.420319702817e-12	TRUE	cg19515446	0.0681971233526783
chr6	26125435	26125435	1	*	-7.24946406951555	-0.0152079322294956	7.68369729185876e-11	TRUE	cg23070249	0.291725704497404
chr6	26189340	26189340	1	*	-7.10337782799366	-0.0176107046592222	1.68969209022871e-10	TRUE	cg12315302	0.449915847251201
chr6	26225389	26225389	1	*	6.77439788768313	0.0545017884517119	9.43998658364034e-10	TRUE	cg07922606	0.0506309894685535
chr6	26273199	26273199	1	*	-6.38325781072389	-0.0147862918752407	7.45619302758958e-09	TRUE	cg02192855	0.101997765148472
chr6	27116113	27116113	1	*	7.50413715927527	0.0511400848999394	1.75446540306591e-11	TRUE	cg02704907	0.0982547758387027
chr6	27440806	27440806	1	*	-6.60499291349011	-0.00991336157104353	2.38758360018546e-09	TRUE	cg01371258	0.0607576862850303
chr6	27836018	27836018	1	*	9.45220774348924	0.0740105263157895	1.93896509268725e-16	TRUE	cg03821311	0.0676948150029069
chr6	27858637	27858637	1	*	-10.0532375626189	-0.0244897959183673	4.64355277883918e-18	TRUE	cg17718302	0.234087190372193
chr6	28193283	28193283	1	*	-7.60296202200431	-0.0131170581440123	1.06867576651057e-11	TRUE	cg24986572	0.0449130889702831
chr6	28321301	28321301	1	*	7.7622557546988	0.0813283108643934	3.98036992487464e-12	TRUE	cg21750589	0.0632873190673224
chr6	33561099	33561099	1	*	7.44985859659323	0.114484020023104	2.47352803572148e-11	TRUE	cg04329454	0.103597623170919
chr6	34433320	34433320	1	*	6.56798104473572	0.0663891028109357	2.69766076040435e-09	TRUE	cg23239444	0.401981023439441
chr6	34855470	34855470	1	*	-8.90028951074333	-0.0287851366961879	5.32340180608054e-15	TRUE	cg17413703	0.033457227372996
chr6	35182508	35182508	1	*	6.87200613525558	0.108112244897959	5.49253693958117e-10	TRUE	cg00347904	0.113667107345156
chr6	35228319	35228319	1	*	8.18132085451348	0.130332113977667	3.33183575007081e-13	TRUE	cg06656924	0.0516255747772137
chr6	35436136	35436136	1	*	-10.0343585933477	-0.0205747015787447	5.03210086509872e-18	TRUE	cg14290451	0.0447318891565707
chr6	35744226	35744226	1	*	6.38747846013818	0.0583490566037736	7.24667591809131e-09	TRUE	cg09082921	0.11321499182183
chr6	35992685	35992685	1	*	6.8816722829374	0.109203889102811	5.00743394740779e-10	TRUE	cg23807646	1.57172405264903
chr6	38690854	38690854	1	*	10.748963267981	0.0505954592363265	5.26461900959901e-20	TRUE	cg15933546	0.0486719660767722
chr6	39196998	39196998	1	*	9.74211709228058	0.0538737004235656	3.22587620580429e-17	TRUE	cg02128567	0.0331151044133396
chr6	41020450	41020450	1	*	7.74156046594057	0.0278906808206596	4.68681877661001e-12	TRUE	cg08709276	0.0391879152635203
chr6	41514002	41514002	1	*	12.7641722198159	0.0888679245283019	1.29217715126574e-25	TRUE	cg00387170	0.601422467530993
chr6	41888922	41888922	1	*	8.54263113893941	0.134229880631498	4.64411392943519e-14	TRUE	cg17767659	0.0468894559370436
chr6	42531521	42531521	1	*	7.70237881424265	0.0167366191759723	6.15061947642513e-12	TRUE	cg19448829	0.062182780796478
chr6	42690308	42690308	1	*	7.47060323726541	0.0322282438770192	2.20171139106244e-11	TRUE	cg15169162	-0.251842658806169
chr6	42788563	42788563	1	*	8.2299927632523	0.0409466911764706	2.79410029902356e-13	TRUE	cg14378057	0.0696163289125529
chr6	42981435	42981435	1	*	-9.27901968909845	-0.0448209472468233	5.48269350042712e-16	TRUE	cg07076342	0.0370114172028006
chr6	43139670	43139670	1	*	6.35779562387226	0.0611590296495956	8.47598298618141e-09	TRUE	cg02760007	0.225450410671303
chr6	43655680	43655680	1	*	8.69960669421497	0.0171601848286484	1.77621597510158e-14	TRUE	cg16666115	0.0534255835154075
chr6	44187674	44187674	1	*	7.53055741975989	0.0793453985367732	1.41441112105781e-11	TRUE	cg01993576	0.0234840159310579
chr6	46761035	46761035	1	*	6.59601414658158	0.037469362745098	2.43301430676922e-09	TRUE	cg20980592	0.0777260885679981
chr6	47653656	47653656	1	*	10.9657794516682	0.0534464632030215	1.26993092638145e-20	TRUE	cg23613030	0.0519062862302181
chr6	47749786	47749786	1	*	9.1700213207986	0.0540285487708168	9.1153648211604e-16	TRUE	cg20906802	0.0794310321897507
chr6	52109347	52109347	1	*	8.65214771001801	0.0580242914979757	2.21466729640462e-14	TRUE	cg04063348	0.0722048861047032
chr6	52775209	52775209	1	*	7.36217580546607	0.0694147092799384	3.7419830577848e-11	TRUE	cg04340502	0.146349037844581
chr6	53013647	53013647	1	*	7.08526596986914	0.0272104166666666	1.84304688156055e-10	TRUE	cg20967220	0.0332350631149128
chr6	53214008	53214008	1	*	9.22338451567609	0.0290161725067385	7.72486607223164e-16	TRUE	cg00024396	0.325779818918566
chr6	53883888	53883888	1	*	9.96405768832054	0.0490064102564102	6.86995427006205e-18	TRUE	cg13281868	1.00271339382376
chr6	57087242	57087242	1	*	-10.9144343997085	-0.0239622641509434	1.97779211713575e-20	TRUE	cg26430450	0.0571753358885323
chr6	64030429	64030429	1	*	7.03433048464311	0.0314352132605619	2.33939733287326e-10	TRUE	cg03352153	0.0248897989421298
chr6	64356606	64356606	1	*	10.8878026718382	0.0628158479886801	1.97651243999061e-20	TRUE	cg18887228	0.0647432178344216
chr6	76203225	76203225	1	*	6.36607259514139	0.0966028010114764	7.69137352463565e-09	TRUE	cg10447080	0.0320128049356113
chr6	79788573	79788573	1	*	-10.9055404911646	-0.0322872545244513	1.9985284288585e-20	TRUE	cg06848288	0.268042476201382
chr6	84222360	84222360	1	*	-8.40669631682489	-0.0372391220639199	1.03216857584119e-13	TRUE	cg15269863	0.425406022469692
chr6	87804765	87804765	1	*	10.0317527141499	0.0548298415942771	4.77288079198131e-18	TRUE	cg07981495	0.0710483443722156
chr6	88117530	88117530	1	*	-8.57975469296187	-0.0359896033885253	3.725388697336e-14	TRUE	cg25302370	0.0643021179612182
chr6	89673273	89673273	1	*	-9.81635189730324	-0.0212052368117058	2.05299033538445e-17	TRUE	cg05263682	0.0523802971696274
chr6	90024543	90024543	1	*	11.3190381653717	0.046053608247423	1.37328166879843e-21	TRUE	cg13903548	-0.290844978550358
chr6	90121153	90121153	1	*	10.7264091413307	0.032631882941856	6.60078035312961e-20	TRUE	cg19635869	0.0466709068862661
chr6	97010439	97010439	1	*	8.92218631559201	0.0996854773462782	4.35404921541821e-15	TRUE	cg23978322	0.0643791715444008
chr6	99396064	99396064	1	*	6.89765276033439	0.0318232576049287	4.98224138363468e-10	TRUE	cg21616088	0.183864487799588
chr6	107780641	107780641	1	*	-14.8074866393492	-0.0309260685406238	2.07412619414198e-31	TRUE	cg04464559	0.119965264664042
chr6	108093229	108093229	1	*	9.73606000002841	0.0404935024752479	3.14252346716521e-17	TRUE	cg02937102	0.0532957681009431
chr6	108093511	108093511	1	*	7.67467188048284	0.0357008858780614	7.04781297132631e-12	TRUE	cg02790471	0.0341356570631488
chr6	108881455	108881455	1	*	-13.1479278023211	-0.019992298806315	1.13919921404143e-26	TRUE	cg02060698	0.0554081693932616
chr6	109703513	109703513	1	*	15.5178119369417	0.134260685406238	2.20861529403666e-33	TRUE	cg01932459	0.0764791860116994
chr6	110011156	110011156	1	*	8.84442550078948	0.083729967948718	6.80744477364551e-15	TRUE	cg01500097	0.432893460417318
chr6	111195434	111195434	1	*	-11.389230611498	-0.0207845591066616	9.17295109282789e-22	TRUE	cg04128563	0.0585876793052575
chr6	111279612	111279612	1	*	7.78828669040463	0.0677194840200231	3.64726598948391e-12	TRUE	cg05449607	0.81089877016988
chr6	111303363	111303363	1	*	-9.16585854748041	-0.0148421255294571	1.09132941054699e-15	TRUE	cg10920427	0.353521940987375
